transaction_id,investor_id,scheme_code,transaction_date,transaction_type,amount,units,kyc_status,state
TXN21555,INV10976,120131,2024-06-27,SIP,22055.97,998.7294,Verified,Andhra Pradesh
TXN21556,INV11301,120503,2024-12-02,SIP,24461.62,358.0229,Verified,Punjab
TXN21557,INV11182,119551,2023-04-15,SIP,18588.96,455.1036,Verified,Bihar
TXN21558,INV10844,120127,2022-04-21,SIP,23024.28,232.6769,Verified,Madhya Pradesh
TXN21559,INV10912,120131,2024-02-21,SIP,8719.29,175.0423,Verified,Kerala
TXN21560,INV10025,119092,2024-10-03,SIP,23887.87,1626.1737,Verified,Delhi
TXN21561,INV10580,120106,2022-09-15,SIP,5168.22,87.0126,Verified,Delhi
TXN21562,INV10838,120108,2024-11-05,SIP,11229.76,215.8047,Verified,Delhi
TXN21563,INV10673,120105,2023-05-17,SIP,5234.45,161.521,Verified,Gujarat
TXN21564,INV11169,120129,2024-07-07,SIP,5833.62,66.5799,Verified,Rajasthan
TXN21565,INV11971,120841,2024-01-07,SIP,10065.22,192.2156,Verified,Gujarat
TXN21566,INV11732,120125,2025-06-02,Lumpsum,89518.95,3725.445,Verified,Andhra Pradesh
TXN21567,INV11975,119551,2024-02-21,SIP,21497.01,274.5564,Verified,Gujarat
TXN21568,INV11230,120131,2025-01-05,SIP,14268.45,552.7635,Verified,Karnataka
TXN21569,INV11559,120122,2023-09-19,Redemption,15594.84,257.3712,Verified,Telangana
TXN21570,INV11970,119092,2023-11-14,SIP,18156.72,657.5087,Verified,Karnataka
TXN21571,INV10777,125497,2022-01-27,SIP,13016.8,172.9093,Failed,Bihar
TXN21572,INV12013,120118,2024-05-01,SIP,24291.82,557.3686,Pending,Gujarat
TXN21573,INV12006,120112,2025-08-05,SIP,2709.62,30.2244,Verified,Haryana
TXN21574,INV10510,120117,2025-03-04,SIP,5661.48,114.9147,Failed,Karnataka
TXN21575,INV11046,120115,2024-11-09,SIP,12726.92,176.8511,Pending,Andhra Pradesh
TXN21576,INV10237,120117,2024-05-18,SIP,6923.0,130.6342,Verified,Andhra Pradesh
TXN21577,INV11481,119551,2025-11-29,SIP,16488.0,491.8889,Verified,Rajasthan
TXN21578,INV11866,120102,2023-06-05,SIP,15451.58,161.526,Verified,Tamil Nadu
TXN21579,INV10662,125497,2022-08-28,SIP,3215.34,43.4242,Verified,Punjab
TXN21580,INV11575,120118,2025-12-17,Redemption,48758.99,2829.6677,Verified,Haryana
TXN21581,INV10774,120120,2022-12-06,Lumpsum,88239.94,1221.0553,Verified,Bihar
TXN21582,INV12051,120127,2025-09-10,SIP,10186.93,270.0807,Verified,Madhya Pradesh
TXN21583,INV11686,120841,2022-08-12,SIP,14742.68,180.2767,Verified,Rajasthan
TXN21584,INV10585,120110,2023-03-06,SIP,18958.97,260.0296,Verified,Madhya Pradesh
TXN21585,INV10027,120103,2024-10-04,SIP,3324.9,41.7507,Verified,Maharashtra
TXN21586,INV11712,120126,2024-05-03,SIP,7920.17,162.3469,Verified,Rajasthan
TXN21587,INV10723,120116,2023-01-17,SIP,4223.97,78.5381,Verified,Andhra Pradesh
TXN21588,INV12059,119777,2024-07-11,SIP,20544.89,769.2576,Verified,Haryana
TXN21589,INV10242,120104,2023-01-28,Lumpsum,196674.69,2223.6848,Verified,Uttar Pradesh
TXN21590,INV11806,120132,2022-08-12,Lumpsum,129104.56,7513.5567,Verified,Bihar
TXN21591,INV10352,120117,2022-09-13,SIP,2542.3,200.6551,Verified,Uttar Pradesh
TXN21592,INV10962,120123,2024-09-20,SIP,19252.81,1773.5385,Verified,Rajasthan
TXN21593,INV11090,125497,2025-09-24,SIP,19940.97,1448.4257,Verified,Haryana
TXN21594,INV10865,120126,2022-01-15,Lumpsum,122582.05,1240.4489,Verified,Gujarat
TXN21595,INV11089,120124,2024-08-27,SIP,9088.72,186.8153,Verified,Punjab
TXN21596,INV11519,120114,2023-10-08,Redemption,13500.66,317.5957,Verified,Bihar
TXN21597,INV11633,120117,2025-06-04,SIP,24407.32,275.5493,Pending,Maharashtra
TXN21598,INV10411,125497,2024-07-24,SIP,17759.4,235.9432,Pending,Bihar
TXN21599,INV10569,119551,2025-05-17,SIP,21856.13,621.7593,Verified,Delhi
TXN21600,INV11019,120116,2024-07-14,SIP,17468.44,197.8602,Verified,Haryana
TXN21601,INV12110,120119,2025-09-14,SIP,1075.1,15.9447,Verified,Tamil Nadu
TXN21602,INV11320,119551,2025-07-21,SIP,21962.43,225.8028,Verified,West Bengal
TXN21603,INV11334,120121,2023-04-24,SIP,12628.87,165.022,Verified,Haryana
TXN21604,INV10334,120115,2024-05-26,SIP,23595.46,446.4527,Failed,Madhya Pradesh
TXN21605,INV10412,120117,2023-08-25,SIP,5681.85,248.2834,Verified,Haryana
TXN21606,INV12131,120129,2024-10-30,SIP,4068.67,49.7917,Verified,Maharashtra
TXN21607,INV11235,120128,2024-08-14,SIP,22513.81,234.6298,Verified,Karnataka
TXN21608,INV11975,120127,2023-05-09,SIP,6079.38,78.1484,Failed,Tamil Nadu
TXN21609,INV10367,119062,2024-06-09,SIP,1701.32,18.1745,Verified,Andhra Pradesh
TXN21610,INV11338,120117,2023-07-29,SIP,18260.2,261.1064,Pending,Tamil Nadu
TXN21611,INV10505,120101,2024-12-30,SIP,18409.95,1014.895,Verified,Rajasthan
TXN21612,INV11364,120107,2025-03-25,SIP,23172.34,1464.7467,Pending,Punjab
TXN21613,INV11406,120117,2024-02-21,SIP,16410.45,270.9292,Verified,Rajasthan
TXN21614,INV11790,120107,2023-04-03,SIP,3776.56,211.0844,Pending,Uttar Pradesh
TXN21615,INV10366,120114,2025-04-27,SIP,5515.75,58.1949,Failed,Madhya Pradesh
TXN21616,INV12347,120116,2022-09-18,SIP,8520.93,192.7047,Verified,Bihar
TXN21617,INV10007,120112,2022-05-07,SIP,13854.47,160.6489,Pending,Haryana
TXN21618,INV11736,120113,2024-01-18,SIP,17303.25,211.8137,Verified,Punjab
TXN21619,INV12129,120131,2025-04-24,Lumpsum,25784.25,2381.4841,Verified,Tamil Nadu
TXN21620,INV11887,120113,2022-10-24,SIP,23629.36,276.8541,Verified,Bihar
TXN21621,INV12048,120122,2022-10-29,Redemption,15602.86,202.017,Verified,Haryana
TXN21622,INV10141,120131,2023-10-18,Redemption,26114.14,362.8274,Verified,Uttar Pradesh
TXN21623,INV11121,120129,2024-09-06,SIP,20888.5,382.9078,Verified,Rajasthan
TXN21624,INV11543,118632,2023-11-14,Lumpsum,166437.52,5748.1091,Verified,Karnataka
TXN21625,INV10922,118632,2023-01-02,SIP,12700.11,280.5866,Verified,Bihar
TXN21626,INV10653,119551,2025-01-27,SIP,9097.84,128.119,Verified,Gujarat
TXN21627,INV11427,120118,2024-03-11,SIP,13668.27,385.3084,Verified,Delhi
TXN21628,INV10800,120128,2024-03-17,SIP,4141.62,53.3,Pending,Delhi
TXN21629,INV12378,118632,2025-12-24,SIP,11980.78,484.4144,Verified,Uttar Pradesh
TXN21630,INV10564,120121,2025-11-26,SIP,7985.96,346.7022,Verified,Telangana
TXN21631,INV10894,120105,2025-08-26,SIP,9693.42,111.3511,Verified,Maharashtra
TXN21632,INV10418,120102,2024-02-11,SIP,17306.69,688.4108,Verified,Gujarat
TXN21633,INV10231,119062,2023-12-30,SIP,5311.19,360.7535,Verified,Telangana
TXN21634,INV12112,120114,2025-04-30,Lumpsum,194096.76,2921.9326,Verified,Gujarat
TXN21635,INV11655,120108,2022-03-11,Lumpsum,51966.81,962.7703,Pending,Delhi
TXN21636,INV12442,120104,2025-08-29,SIP,10008.92,138.5096,Verified,Andhra Pradesh
TXN21637,INV10368,120122,2025-08-24,Lumpsum,58667.13,852.8737,Pending,Gujarat
TXN21638,INV11505,125497,2022-09-03,SIP,2983.29,55.2158,Pending,Delhi
TXN21639,INV12088,120107,2022-02-17,Lumpsum,116731.47,1896.9391,Verified,Haryana
TXN21640,INV11122,119062,2025-04-29,SIP,10215.04,102.1546,Verified,Karnataka
TXN21641,INV11777,120112,2025-03-16,SIP,3386.59,215.5026,Verified,Karnataka
TXN21642,INV12202,120104,2024-04-10,Lumpsum,141644.67,3117.0644,Verified,Bihar
TXN21643,INV12198,120126,2024-09-27,SIP,13453.63,214.8286,Verified,Delhi
TXN21644,INV10509,120106,2025-09-10,SIP,3815.83,43.5695,Verified,Madhya Pradesh
TXN21645,INV10738,125497,2025-02-10,SIP,20212.31,959.1077,Verified,Telangana
TXN21646,INV10528,120129,2023-02-27,Lumpsum,36436.0,601.0096,Verified,Rajasthan
TXN21647,INV10144,120841,2022-09-13,SIP,8165.87,84.2147,Verified,Kerala
TXN21648,INV10703,120120,2025-09-09,Lumpsum,53425.73,3774.346,Verified,Maharashtra
TXN21649,INV12128,120111,2025-09-11,SIP,11678.09,188.5496,Verified,Kerala
TXN21650,INV11282,120126,2023-12-23,Lumpsum,109950.85,3806.4302,Verified,Haryana
TXN21651,INV10406,120503,2023-05-01,SIP,5513.77,149.1263,Failed,Maharashtra
TXN21652,INV10882,120101,2025-05-18,SIP,6184.96,146.1617,Pending,Kerala
TXN21653,INV10527,120132,2024-05-14,SIP,14196.37,424.27,Verified,Delhi
TXN21654,INV10669,120118,2024-07-23,SIP,23673.77,333.9634,Verified,Delhi
TXN21655,INV10587,120127,2023-02-22,SIP,16109.64,470.4098,Pending,Delhi
TXN21656,INV10790,120116,2025-02-28,SIP,16546.51,295.3233,Verified,Rajasthan
TXN21657,INV10672,120119,2022-11-11,SIP,24818.78,506.2325,Verified,West Bengal
TXN21658,INV10107,120131,2023-05-22,SIP,7483.01,129.3915,Pending,Delhi
TXN21659,INV12247,120119,2022-05-16,SIP,16364.26,383.6535,Verified,West Bengal
TXN21660,INV11367,120110,2022-10-27,SIP,20154.34,582.0208,Verified,Bihar
TXN21661,INV10402,120117,2023-04-01,Lumpsum,190597.66,2369.2614,Verified,Gujarat
TXN21662,INV10506,120104,2024-12-14,SIP,22012.29,349.4323,Verified,Andhra Pradesh
TXN21663,INV12006,119062,2024-12-19,Lumpsum,141588.83,1611.0537,Verified,West Bengal
TXN21664,INV12260,120110,2025-05-29,SIP,22517.69,887.6671,Verified,Delhi
TXN21665,INV11596,120104,2023-12-08,SIP,18791.13,193.4836,Verified,Punjab
TXN21666,INV12178,120128,2025-05-02,SIP,21391.12,404.2348,Verified,Madhya Pradesh
TXN21667,INV10523,120109,2022-01-20,Lumpsum,105145.26,4382.1087,Verified,Rajasthan
TXN21668,INV10518,120102,2024-02-15,SIP,18650.14,1263.7466,Verified,Haryana
TXN21669,INV11517,120108,2025-10-20,Redemption,22075.7,431.1593,Verified,Haryana
TXN21670,INV11798,120115,2024-08-17,SIP,7883.67,82.3485,Verified,Kerala
TXN21671,INV12133,120107,2023-09-18,SIP,21590.12,226.6182,Verified,Rajasthan
TXN21672,INV11666,120113,2022-07-04,Lumpsum,20497.6,270.7892,Verified,Rajasthan
TXN21673,INV10384,120103,2025-03-24,SIP,3030.04,84.8119,Verified,Maharashtra
TXN21674,INV12019,125497,2024-05-18,Lumpsum,104193.06,1375.0909,Pending,Rajasthan
TXN21675,INV11965,120124,2024-11-20,SIP,24950.91,277.4566,Verified,Rajasthan
TXN21676,INV10511,120118,2022-01-29,Lumpsum,42085.88,496.145,Verified,Haryana
TXN21677,INV10030,120120,2025-12-09,SIP,18992.03,593.8654,Verified,Kerala
TXN21678,INV12164,120131,2022-03-28,Lumpsum,92487.15,3674.8045,Verified,Haryana
TXN21679,INV12145,120107,2022-12-25,SIP,9809.22,445.9001,Verified,Delhi
TXN21680,INV11448,118632,2024-05-15,SIP,10098.27,231.6354,Verified,Telangana
TXN21681,INV10464,120114,2025-10-22,SIP,20961.43,242.1329,Pending,Tamil Nadu
TXN21682,INV10483,120111,2023-09-05,Lumpsum,62241.28,2133.3088,Verified,Telangana
TXN21683,INV12330,120118,2023-03-22,SIP,8315.68,88.4835,Verified,Madhya Pradesh
TXN21684,INV12112,120503,2024-08-06,SIP,15825.97,293.3779,Verified,Madhya Pradesh
TXN21685,INV11458,125497,2025-06-14,Lumpsum,69067.6,1650.3471,Verified,Telangana
TXN21686,INV10022,120115,2023-01-17,SIP,9508.78,497.3107,Verified,Gujarat
TXN21687,INV12016,120105,2022-06-23,SIP,13343.65,559.8587,Verified,Kerala
TXN21688,INV10508,120124,2022-01-15,SIP,19466.74,598.7532,Verified,Karnataka
TXN21689,INV11928,120118,2024-02-06,SIP,9747.9,107.9533,Verified,Uttar Pradesh
TXN21690,INV12198,120110,2022-08-11,Lumpsum,132974.53,2684.0712,Verified,Telangana
TXN21691,INV10573,120115,2024-06-07,SIP,9621.68,108.9087,Verified,Maharashtra
TXN21692,INV10813,119777,2023-01-24,Redemption,3932.3,86.4068,Verified,Uttar Pradesh
TXN21693,INV11357,120503,2022-11-25,Lumpsum,43803.43,824.3559,Failed,Rajasthan
TXN21694,INV11089,119777,2024-05-12,SIP,14202.97,173.2412,Verified,Telangana
TXN21695,INV10522,120113,2024-03-29,Redemption,36847.74,479.9733,Failed,Kerala
TXN21696,INV11593,120101,2022-08-13,Lumpsum,159579.03,7474.0348,Verified,Delhi
TXN21697,INV11410,120125,2022-01-28,Lumpsum,138465.34,9429.9408,Verified,Punjab
TXN21698,INV11402,120120,2025-05-07,SIP,1192.69,22.4117,Verified,Andhra Pradesh
TXN21699,INV11156,120124,2022-06-19,Redemption,22589.69,344.4328,Pending,Punjab
TXN21700,INV12095,120104,2023-05-26,SIP,19401.46,221.0363,Verified,Uttar Pradesh
TXN21701,INV11014,120120,2023-02-11,SIP,17955.06,216.5981,Verified,Telangana
TXN21702,INV12058,120132,2023-01-07,SIP,24821.24,392.6936,Verified,Tamil Nadu
TXN21703,INV10610,120107,2022-09-04,Redemption,21261.59,613.6535,Verified,Karnataka
TXN21704,INV10788,120102,2024-05-23,SIP,15795.22,868.6238,Verified,Maharashtra
TXN21705,INV10209,120117,2024-04-14,SIP,8354.7,124.7009,Verified,Kerala
TXN21706,INV10948,120107,2023-11-20,Lumpsum,98443.07,1761.4433,Verified,Gujarat
TXN21707,INV10212,120112,2022-08-14,Redemption,19451.66,205.0351,Verified,Uttar Pradesh
TXN21708,INV11713,120108,2023-10-18,SIP,2141.35,156.5312,Verified,Madhya Pradesh
TXN21709,INV10214,120113,2023-03-11,SIP,12329.4,134.3608,Verified,Uttar Pradesh
TXN21710,INV10413,120120,2023-01-14,SIP,23759.88,556.1469,Verified,Uttar Pradesh
TXN21711,INV11247,119777,2022-07-18,SIP,1327.88,22.2578,Verified,Rajasthan
TXN21712,INV10534,120114,2024-01-09,SIP,20440.85,265.9357,Verified,Andhra Pradesh
TXN21713,INV12413,120126,2025-05-23,SIP,6718.05,192.8522,Verified,West Bengal
TXN21714,INV12394,120117,2022-06-28,Lumpsum,25741.28,386.1562,Verified,Madhya Pradesh
TXN21715,INV12466,119777,2022-03-26,SIP,24239.92,270.6444,Verified,Haryana
TXN21716,INV10781,120105,2025-12-14,SIP,23212.02,1386.6893,Verified,Telangana
TXN21717,INV12239,120132,2023-12-04,SIP,18408.42,185.816,Verified,Uttar Pradesh
TXN21718,INV10828,120127,2022-11-11,Lumpsum,29927.23,628.2069,Verified,Maharashtra
TXN21719,INV11035,120128,2023-12-13,SIP,9784.29,146.7178,Verified,Madhya Pradesh
TXN21720,INV10481,120120,2022-05-19,Lumpsum,86705.81,924.1728,Verified,Telangana
TXN21721,INV12064,119551,2022-12-08,Lumpsum,58458.98,602.2116,Verified,Haryana
TXN21722,INV11187,120503,2025-03-05,SIP,20065.37,276.9842,Verified,Maharashtra
TXN21723,INV11629,120124,2025-11-03,Lumpsum,174699.87,1792.9252,Verified,Kerala
TXN21724,INV10678,120121,2024-11-09,SIP,14499.97,321.3488,Verified,Gujarat
TXN21725,INV12488,120110,2023-02-28,Redemption,2172.83,35.3473,Verified,Karnataka
TXN21726,INV12426,125497,2024-11-16,SIP,13091.63,174.8999,Verified,Telangana
TXN21727,INV11061,120112,2023-03-28,SIP,17998.11,301.5083,Verified,Uttar Pradesh
TXN21728,INV10701,120107,2022-04-04,SIP,6717.2,496.9019,Pending,Kerala
TXN21729,INV10607,120110,2022-09-30,SIP,21961.19,1500.4095,Verified,Uttar Pradesh
TXN21730,INV11020,120106,2024-12-30,SIP,1033.6,25.0439,Verified,Delhi
TXN21731,INV12479,120116,2023-10-27,SIP,23714.27,264.79,Verified,Delhi
TXN21732,INV11082,120101,2024-04-16,Lumpsum,124239.0,3167.9752,Verified,Madhya Pradesh
TXN21733,INV10235,125497,2023-12-30,SIP,18531.44,526.8792,Verified,Tamil Nadu
TXN21734,INV11049,119551,2025-01-05,Lumpsum,195858.67,2447.1096,Verified,Rajasthan
TXN21735,INV12390,119062,2025-11-10,SIP,23695.75,714.5654,Pending,Gujarat
TXN21736,INV12476,120128,2023-02-27,SIP,11612.44,296.3592,Verified,Bihar
TXN21737,INV10836,120130,2025-07-13,SIP,21597.31,473.7114,Pending,Punjab
TXN21738,INV11828,120107,2024-06-07,SIP,4560.02,85.8589,Verified,West Bengal
TXN21739,INV12032,120104,2024-07-29,SIP,20574.35,795.9145,Verified,Karnataka
TXN21740,INV12334,120124,2023-01-05,SIP,7769.06,204.9104,Verified,Rajasthan
TXN21741,INV10728,120118,2025-11-08,SIP,5508.35,240.3607,Verified,Haryana
TXN21742,INV11747,120108,2024-07-20,SIP,16482.85,356.5757,Verified,Madhya Pradesh
TXN21743,INV12158,120101,2022-01-25,SIP,3393.52,76.1576,Verified,Haryana
TXN21744,INV10451,125497,2025-08-12,SIP,2049.76,63.3603,Failed,Madhya Pradesh
TXN21745,INV10343,120110,2022-10-20,SIP,15391.29,189.2774,Verified,Rajasthan
TXN21746,INV10039,119062,2025-01-15,SIP,20638.13,237.9177,Verified,Andhra Pradesh
TXN21747,INV10349,120105,2022-10-13,Lumpsum,153135.99,1695.5741,Verified,Telangana
TXN21748,INV10669,120112,2023-11-11,SIP,4708.32,313.2866,Verified,Telangana
TXN21749,INV11096,120127,2022-09-10,Lumpsum,165860.36,8614.6109,Verified,Maharashtra
TXN21750,INV11216,119062,2024-11-13,Redemption,42151.2,1851.5668,Failed,Madhya Pradesh
TXN21751,INV10919,119551,2023-04-10,SIP,10249.19,245.2083,Verified,Gujarat
TXN21752,INV11175,120107,2025-11-02,SIP,17482.39,235.1787,Verified,Gujarat
TXN21753,INV10461,120124,2022-12-14,SIP,6388.54,66.4905,Verified,Delhi
TXN21754,INV11155,120115,2022-06-06,Redemption,18018.79,424.5268,Verified,Haryana
TXN21755,INV10348,120503,2025-05-23,SIP,5273.63,91.3289,Verified,Karnataka
TXN21756,INV12457,120104,2025-10-23,Lumpsum,34292.91,489.5169,Verified,Gujarat
TXN21757,INV11236,120132,2023-08-11,SIP,22009.65,639.8453,Verified,West Bengal
TXN21758,INV12045,120116,2023-06-28,SIP,22767.63,278.0558,Verified,Punjab
TXN21759,INV10009,120102,2025-09-05,SIP,8686.14,192.3672,Verified,Karnataka
TXN21760,INV11960,119092,2022-08-20,SIP,11258.88,149.3147,Verified,Haryana
TXN21761,INV10593,120841,2023-10-24,SIP,5364.94,120.1512,Verified,Karnataka
TXN21762,INV11308,120124,2024-05-18,SIP,17642.1,373.3383,Verified,Telangana
TXN21763,INV11366,120101,2025-09-01,SIP,6901.79,144.7542,Verified,Madhya Pradesh
TXN21764,INV12037,120127,2024-12-29,SIP,13779.39,164.1843,Failed,Telangana
TXN21765,INV11576,120841,2025-04-04,Lumpsum,87258.95,1407.2009,Verified,Andhra Pradesh
TXN21766,INV10899,120841,2023-04-27,SIP,1068.79,10.7468,Verified,West Bengal
TXN21767,INV10071,120116,2025-02-17,SIP,23982.78,258.2087,Verified,Telangana
TXN21768,INV10245,120115,2024-01-10,Lumpsum,170619.18,2130.6565,Pending,Bihar
TXN21769,INV10571,120111,2024-07-31,SIP,21046.06,352.9144,Verified,Karnataka
TXN21770,INV11725,120108,2023-03-08,SIP,6390.09,82.7415,Verified,Bihar
TXN21771,INV10481,120102,2024-02-13,SIP,1632.33,16.8556,Verified,Andhra Pradesh
TXN21772,INV11523,118632,2025-12-07,Lumpsum,134235.73,8067.3776,Verified,Delhi
TXN21773,INV12433,120103,2022-03-03,SIP,9765.86,570.7893,Verified,Karnataka
TXN21774,INV10316,125497,2025-03-11,SIP,20529.07,874.5245,Verified,Bihar
TXN21775,INV10748,120123,2022-10-14,SIP,13658.8,143.1906,Verified,Andhra Pradesh
TXN21776,INV11926,120119,2023-11-22,Lumpsum,157372.4,2168.4933,Verified,Telangana
TXN21777,INV11175,119777,2022-11-16,Redemption,44295.54,3436.2348,Verified,Maharashtra
TXN21778,INV10711,120125,2022-11-25,Redemption,21026.75,436.9116,Verified,Maharashtra
TXN21779,INV11861,120128,2025-12-27,SIP,7193.3,116.9911,Verified,Bihar
TXN21780,INV11254,120107,2024-05-17,SIP,4763.22,48.813,Verified,Madhya Pradesh
TXN21781,INV12137,120117,2022-09-14,Redemption,12169.48,185.1887,Failed,Andhra Pradesh
TXN21782,INV10897,120118,2023-01-12,SIP,18903.9,313.3079,Verified,Bihar
TXN21783,INV10317,120122,2024-09-04,Lumpsum,132276.49,2847.1668,Verified,West Bengal
TXN21784,INV11559,120103,2022-04-22,SIP,9915.48,205.8009,Pending,Punjab
TXN21785,INV11106,119062,2022-08-02,SIP,9704.84,121.1715,Verified,Delhi
TXN21786,INV11375,119551,2023-05-06,SIP,4906.25,250.5514,Verified,Uttar Pradesh
TXN21787,INV10868,120131,2022-01-23,SIP,22832.49,848.8879,Verified,Punjab
TXN21788,INV10827,120503,2023-05-08,Lumpsum,21582.67,352.0193,Verified,Uttar Pradesh
TXN21789,INV10184,120129,2024-09-17,Lumpsum,14369.54,781.4211,Verified,Maharashtra
TXN21790,INV11265,125497,2024-01-01,SIP,7777.65,169.6981,Verified,Punjab
TXN21791,INV10799,120113,2024-03-11,SIP,9540.1,440.5186,Verified,Andhra Pradesh
TXN21792,INV10399,120114,2024-04-14,SIP,18794.83,984.5246,Verified,Madhya Pradesh
TXN21793,INV10616,119551,2025-04-17,Lumpsum,79511.79,1266.6713,Verified,Punjab
TXN21794,INV10154,120111,2022-11-27,SIP,17376.98,1016.9257,Failed,Karnataka
TXN21795,INV10383,120107,2023-03-18,SIP,17355.03,765.2927,Pending,Punjab
TXN21796,INV10660,120125,2024-11-23,SIP,15609.73,273.3952,Verified,Andhra Pradesh
TXN21797,INV11399,120121,2022-09-26,SIP,7980.2,120.7066,Verified,West Bengal
TXN21798,INV11765,120503,2025-12-30,SIP,17388.96,551.681,Verified,Punjab
TXN21799,INV12486,119092,2022-11-09,SIP,16066.95,293.3153,Verified,Haryana
TXN21800,INV10062,120102,2023-09-26,SIP,21820.81,266.874,Verified,Kerala
TXN21801,INV10358,120124,2022-07-12,SIP,8529.25,90.674,Failed,Telangana
TXN21802,INV10662,119092,2023-07-28,SIP,9719.88,539.076,Verified,Haryana
TXN21803,INV10734,120122,2023-06-13,SIP,24483.61,311.167,Verified,Telangana
TXN21804,INV11811,120101,2022-09-11,Lumpsum,100210.5,2346.1639,Verified,Haryana
TXN21805,INV11175,120118,2024-04-17,SIP,15872.4,222.7623,Verified,Bihar
TXN21806,INV11806,120116,2024-11-15,SIP,15991.17,418.3094,Verified,Bihar
TXN21807,INV10342,120119,2024-11-02,SIP,7307.86,82.2973,Verified,Telangana
TXN21808,INV10175,120132,2025-08-11,SIP,18785.02,586.4178,Verified,Maharashtra
TXN21809,INV12298,125497,2022-11-13,SIP,3527.15,80.4845,Pending,Bihar
TXN21810,INV12336,120118,2022-05-30,Lumpsum,80703.48,1563.8672,Verified,Tamil Nadu
TXN21811,INV10383,120115,2024-08-12,SIP,16419.63,180.4129,Verified,Telangana
TXN21812,INV11905,119062,2022-06-25,SIP,18562.67,200.5227,Verified,Karnataka
TXN21813,INV11626,120120,2023-02-13,Lumpsum,69100.52,1792.2287,Verified,Gujarat
TXN21814,INV12476,120124,2023-03-12,SIP,18790.83,926.1412,Verified,Andhra Pradesh
TXN21815,INV11862,120503,2025-01-21,Lumpsum,189964.07,8224.8909,Verified,Karnataka
TXN21816,INV10875,120113,2025-03-09,SIP,24707.46,310.0894,Verified,Maharashtra
TXN21817,INV10256,120116,2024-05-30,SIP,6122.1,210.8571,Verified,Telangana
TXN21818,INV10094,120120,2023-07-07,Lumpsum,128959.02,7359.324,Verified,Uttar Pradesh
TXN21819,INV10284,120110,2024-04-09,Lumpsum,63175.68,852.5894,Verified,Delhi
TXN21820,INV11720,120126,2023-03-15,SIP,22433.76,844.4206,Verified,Rajasthan
TXN21821,INV10221,120841,2024-05-27,SIP,24120.78,656.8581,Failed,West Bengal
TXN21822,INV10814,120115,2024-05-08,SIP,12411.99,172.4013,Verified,Telangana
TXN21823,INV10659,120120,2023-12-28,Lumpsum,140115.78,3112.1337,Verified,Madhya Pradesh
TXN21824,INV10041,120128,2025-05-07,Redemption,5734.82,81.7897,Verified,Tamil Nadu
TXN21825,INV10593,120113,2025-09-22,SIP,23535.26,306.2283,Pending,Bihar
TXN21826,INV11297,125497,2022-11-05,SIP,12007.82,515.9374,Verified,Madhya Pradesh
TXN21827,INV11297,119777,2025-10-12,SIP,7307.26,97.4227,Verified,Gujarat
TXN21828,INV11846,120101,2025-07-23,SIP,16333.99,263.2225,Verified,Telangana
TXN21829,INV10150,120106,2023-01-20,SIP,17714.71,222.2825,Verified,Gujarat
TXN21830,INV12462,120117,2023-03-19,SIP,6034.31,221.8145,Verified,West Bengal
TXN21831,INV12363,125497,2024-01-29,SIP,9731.07,261.7638,Verified,Bihar
TXN21832,INV11258,120125,2022-09-13,SIP,12979.14,129.9027,Verified,Andhra Pradesh
TXN21833,INV11696,120119,2023-12-22,SIP,20876.46,431.9885,Verified,West Bengal
